car_id,customer_name,gender,annual_income,dealer_name,company,model,engine,transmission,color,price_usd,dealer_no,body_style,phone,dealer_region,sale_date,sale_month,sale_day,sale_year
C_CND_003488,Khloe,Male,1450000,"Buddy Storbeck's Diesel Service Inc",Pontiac,Bonneville,"Double  Overhead Camshaft",Auto,"Pale White",20000,06457-3834,Hatchback,7761566,Pasco,2022-06-25,6,25,2022
C_CND_019603,Robert,Male,13500,"Buddy Storbeck's Diesel Service Inc",Acura,RL,"Overhead Camshaft",Manual,Red,31000,06457-3834,SUV,7767953,Middletown,2023-10-15,10,15,2023
C_CND_019751,Mathilde,Female,460000,"Buddy Storbeck's Diesel Service Inc",BMW,328i,"Overhead Camshaft",Manual,Black,69001,06457-3834,Sedan,7768768,Middletown,2023-10-21,10,21,2023
C_CND_017036,Itzel,Female,13500,"Buddy Storbeck's Diesel Service Inc",Dodge,Caravan,"Double  Overhead Camshaft",Auto,Red,19000,06457-3834,SUV,7775050,Middletown,2023-08-26,8,26,2023
C_CND_005506,Nicholas,Male,13500,"Buddy Storbeck's Diesel Service Inc",Audi,A6,"Overhead Camshaft",Manual,"Pale White",13000,06457-3834,SUV,7775184,Middletown,2022-09-11,9,11,2022
C_CND_020958,Aurelien,Female,13500,"Buddy Storbeck's Diesel Service Inc",Oldsmobile,Silhouette,"Overhead Camshaft",Manual,"Pale White",14000,06457-3834,Sedan,7776349,Scottsdale,2023-11-12,11,12,2023
C_CND_007202,Devora,Male,13500,"Buddy Storbeck's Diesel Service Inc",Volkswagen,GTI,"Overhead Camshaft",Manual,Black,25000,06457-3834,SUV,7802172,Middletown,2022-10-25,10,25,2022
C_CND_021161,Alyssa,Female,551000,"Buddy Storbeck's Diesel Service Inc",Lincoln,Continental,"Overhead Camshaft",Manual,"Pale White",82000,06457-3834,Passenger,7802537,Middletown,2023-11-17,11,17,2023
C_CND_022591,Lilie,Female,835000,"Buddy Storbeck's Diesel Service Inc",Toyota,Celica,"Overhead Camshaft",Manual,"Pale White",14001,06457-3834,SUV,7805366,Middletown,2023-12-09,12,9,2023
C_CND_004620,Yaseen,Female,1035000,"Buddy Storbeck's Diesel Service Inc",Pontiac,Sunfire,"Overhead Camshaft",Manual,Red,43500,06457-3834,Sedan,7815856,Pasco,2022-08-13,8,13,2022
C_CND_022156,Emma,Male,501000,"Buddy Storbeck's Diesel Service Inc",Ford,Mustang,"Overhead Camshaft",Manual,Red,43000,06457-3834,Hatchback,7822136,Middletown,2023-12-02,12,2,2023
C_CND_004776,Hailey,Male,1405000,"Buddy Storbeck's Diesel Service Inc",Saab,3-Sep,"Double  Overhead Camshaft",Auto,Black,23500,06457-3834,Sedan,7822591,Middletown,2022-08-21,8,21,2022
C_CND_021505,Chase,Male,13500,"Buddy Storbeck's Diesel Service Inc",BMW,323i,"Double  Overhead Camshaft",Auto,Black,9000,06457-3834,Hatchback,7823423,Middletown,2023-11-22,11,22,2023
C_CND_013192,Yachet,Female,550000,"Buddy Storbeck's Diesel Service Inc",Chrysler,Cirrus,"Double  Overhead Camshaft",Auto,"Pale White",12001,06457-3834,Passenger,7824098,Middletown,2023-04-28,4,28,2023
C_CND_020085,Theo,Male,415000,"Buddy Storbeck's Diesel Service Inc",Chrysler,300M,"Double  Overhead Camshaft",Auto,Black,26000,06457-3834,SUV,7825567,Middletown,2023-10-30,10,30,2023
C_CND_014927,Sincere,Male,630000,"Buddy Storbeck's Diesel Service Inc",Dodge,Stratus,"Overhead Camshaft",Manual,"Pale White",37000,06457-3834,Hatchback,7826919,Middletown,2023-06-17,6,17,2023
C_CND_006351,Sariah,Male,1120000,"Buddy Storbeck's Diesel Service Inc",Lincoln,Continental,"Overhead Camshaft",Manual,"Pale White",27000,06457-3834,Passenger,7840972,Pasco,2022-09-25,9,25,2022
C_CND_019039,Blima,Male,13500,"Buddy Storbeck's Diesel Service Inc",Ford,Expedition,"Overhead Camshaft",Manual,Black,18000,06457-3834,SUV,7846157,Aurora,2023-09-26,9,26,2023
C_CND_014583,Felix,Male,13500,"Buddy Storbeck's Diesel Service Inc",Volkswagen,Passat,"Double  Overhead Camshaft",Auto,"Pale White",13000,06457-3834,Hatchback,7849476,Middletown,2023-06-07,6,7,2023
C_CND_007715,Leo,Female,410000,"Buddy Storbeck's Diesel Service Inc",Lexus,LS400,"Overhead Camshaft",Manual,Black,69000,06457-3834,Sedan,7854352,Middletown,2022-11-08,11,8,2022
C_CND_004610,Emerson,Female,985000,"Buddy Storbeck's Diesel Service Inc",Mitsubishi,Diamante,"Overhead Camshaft",Manual,Red,25000,06457-3834,Hatchback,7856169,Middletown,2022-08-13,8,13,2022
C_CND_023602,Esteban,Female,1876000,"Buddy Storbeck's Diesel Service Inc",Mercedes-B,SL-Class,"Overhead Camshaft",Manual,"Pale White",26601,06457-3834,Hardtop,7861368,Middletown,2023-12-26,12,26,2023
C_CND_022476,Lynne,Male,2200000,"Buddy Storbeck's Diesel Service Inc",Infiniti,I30,"Overhead Camshaft",Manual,"Pale White",16000,06457-3834,Hardtop,7864786,Scottsdale,2023-12-06,12,6,2023
C_CND_019070,Liam,Male,1340000,"Buddy Storbeck's Diesel Service Inc",Oldsmobile,Silhouette,"Overhead Camshaft",Manual,"Pale White",14000,06457-3834,Sedan,7871321,Middletown,2023-09-27,9,27,2023
C_CND_000950,Zuri,Female,1262500,"Buddy Storbeck's Diesel Service Inc",Mercedes-B,C-Class,"Overhead Camshaft",Manual,"Pale White",17250,06457-3834,Hatchback,7873794,Middletown,2022-03-16,3,16,2022
C_CND_005769,Hailey,Female,13500,"Buddy Storbeck's Diesel Service Inc",Porsche,"Carrera Coupe","Double  Overhead Camshaft",Auto,"Pale White",22000,06457-3834,Hatchback,7875316,Middletown,2022-09-17,9,17,2022
C_CND_009491,Samantha,Male,1000000,"Buddy Storbeck's Diesel Service Inc",Porsche,"Carrera Coupe","Overhead Camshaft",Manual,"Pale White",26001,06457-3834,Hardtop,7877559,Scottsdale,2022-12-08,12,8,2022
C_CND_008785,Mathieu,Female,847000,"Buddy Storbeck's Diesel Service Inc",Subaru,Forester,"Double  Overhead Camshaft",Auto,Black,22001,06457-3834,Hardtop,7881077,Middletown,2022-11-27,11,27,2022
C_CND_013003,Amare,Male,485000,"Buddy Storbeck's Diesel Service Inc",Ford,Focus,"Overhead Camshaft",Manual,Red,24001,06457-3834,Hardtop,7884973,Middletown,2023-04-19,4,19,2023
C_CND_000137,Jada,Male,1172500,"Buddy Storbeck's Diesel Service Inc",Lexus,ES300,"Double  Overhead Camshaft",Auto,"Pale White",27250,06457-3834,SUV,7906708,Middletown,2022-01-12,1,12,2022
C_CND_006709,Sean,Male,1400000,"Buddy Storbeck's Diesel Service Inc",Audi,A4,"Overhead Camshaft",Manual,"Pale White",12000,06457-3834,Hatchback,7907728,Middletown,2022-10-04,10,4,2022
C_CND_013629,Mina,Male,903000,"Buddy Storbeck's Diesel Service Inc",Ford,Expedition,"Overhead Camshaft",Manual,Black,10000,06457-3834,SUV,7910037,Middletown,2023-05-12,5,12,2023
C_CND_007659,Kelvin,Male,13500,"Buddy Storbeck's Diesel Service Inc",Acura,TL,"Double  Overhead Camshaft",Auto,Red,24000,06457-3834,Hatchback,7922814,Janesville,2022-11-07,11,7,2022
C_CND_023636,Enzo,Male,620000,"Buddy Storbeck's Diesel Service Inc",Oldsmobile,Cutlass,"Double  Overhead Camshaft",Auto,Red,15000,06457-3834,Sedan,7925006,Greenville,2023-12-26,12,26,2023
C_CND_008211,Abigail,Male,13500,"Buddy Storbeck's Diesel Service Inc",Volvo,C70,"Double  Overhead Camshaft",Auto,Black,49000,06457-3834,Hatchback,7931224,Middletown,2022-11-16,11,16,2022
C_CND_006775,Cassandra,Male,580000,"Buddy Storbeck's Diesel Service Inc",Pontiac,"Grand Am","Double  Overhead Camshaft",Auto,"Pale White",31000,06457-3834,SUV,7931790,Middletown,2022-10-09,10,9,2022
C_CND_013054,Danielle,Female,13500,"Buddy Storbeck's Diesel Service Inc",Chevrolet,Corvette,"Double  Overhead Camshaft",Auto,"Pale White",25000,06457-3834,SUV,7952483,Middletown,2023-04-22,4,22,2023
C_CND_002331,Shiloh,Female,13500,"Buddy Storbeck's Diesel Service Inc",Oldsmobile,Silhouette,"Double  Overhead Camshaft",Auto,Black,60001,06457-3834,Sedan,7960876,Middletown,2022-05-08,5,8,2022
C_CND_001058,Alexis,Male,650000,"Buddy Storbeck's Diesel Service Inc",Subaru,Outback,"Overhead Camshaft",Manual,Red,49000,06457-3834,SUV,7975408,Middletown,2022-03-20,3,20,2022
C_CND_021006,Vincent,Male,1350000,"Buddy Storbeck's Diesel Service Inc",Dodge,"Ram Van","Double  Overhead Camshaft",Auto,"Pale White",15001,06457-3834,Hatchback,7981424,Middletown,2023-11-13,11,13,2023
C_CND_012704,Laura,Male,1465000,"Buddy Storbeck's Diesel Service Inc",Oldsmobile,Silhouette,"Overhead Camshaft",Manual,"Pale White",15501,06457-3834,Sedan,7982170,Pasco,2023-04-10,4,10,2023
C_CND_018026,Aliyah,Female,1453000,"Buddy Storbeck's Diesel Service Inc",Chrysler,LHS,"Double  Overhead Camshaft",Auto,Black,26300,06457-3834,Hatchback,7982362,Middletown,2023-09-08,9,8,2023
C_CND_022448,Pinchas,Male,830000,"Buddy Storbeck's Diesel Service Inc",Volvo,C70,"Overhead Camshaft",Manual,Black,17000,06457-3834,Hatchback,7989650,Middletown,2023-12-06,12,6,2023
C_CND_016093,Ian,Male,1355000,"Buddy Storbeck's Diesel Service Inc",Chrysler,"Sebring Coupe","Double  Overhead Camshaft",Auto,"Pale White",46500,06457-3834,Sedan,7999087,Janesville,2023-07-21,7,21,2023
C_CND_004953,Lenny,Male,2100000,"Buddy Storbeck's Diesel Service Inc",Mercedes-B,M-Class,"Double  Overhead Camshaft",Auto,Black,18001,06457-3834,Hardtop,8000021,Middletown,2022-08-25,8,25,2022
C_CND_023481,Blake,Male,1150000,"Buddy Storbeck's Diesel Service Inc",Audi,A6,"Double  Overhead Camshaft",Auto,Black,14000,06457-3834,SUV,8013244,Middletown,2023-12-25,12,25,2023
C_CND_001949,Zyaire,Male,1455000,"Buddy Storbeck's Diesel Service Inc",Subaru,Outback,"Double  Overhead Camshaft",Auto,"Pale White",19500,06457-3834,SUV,8013565,Janesville,2022-04-22,4,22,2022
C_CND_007679,Louis,Male,340000,"Buddy Storbeck's Diesel Service Inc",BMW,328i,"Double  Overhead Camshaft",Auto,Black,18000,06457-3834,Sedan,8015642,Middletown,2022-11-08,11,8,2022
C_CND_019777,Alex,Male,570500,"Buddy Storbeck's Diesel Service Inc",Nissan,Maxima,"Overhead Camshaft",Manual,"Pale White",16501,06457-3834,Sedan,8020367,Middletown,2023-10-21,10,21,2023
C_CND_009750,Sarah,Male,850000,"Buddy Storbeck's Diesel Service Inc",Volvo,S80,"Overhead Camshaft",Manual,"Pale White",21000,06457-3834,Sedan,8026107,Middletown,2022-12-12,12,12,2022
C_CND_005667,Vincent,Female,1232500,"Buddy Storbeck's Diesel Service Inc",Buick,Century,"Double  Overhead Camshaft",Auto,"Pale White",17250,06457-3834,Hardtop,8033104,Middletown,2022-09-14,9,14,2022
C_CND_019405,Noel,Male,1325500,"Buddy Storbeck's Diesel Service Inc",Cadillac,Escalade,"Overhead Camshaft",Manual,Black,34550,06457-3834,Sedan,8039327,Middletown,2023-10-10,10,10,2023
C_CND_008896,Jake,Male,620000,"Buddy Storbeck's Diesel Service Inc",Nissan,Xterra,"Double  Overhead Camshaft",Auto,Black,9000,06457-3834,Passenger,8041850,Middletown,2022-11-29,11,29,2022
C_CND_011673,Jayden,Male,820000,"Buddy Storbeck's Diesel Service Inc",Chevrolet,"Monte Carlo","Overhead Camshaft",Manual,Red,17000,06457-3834,Hatchback,8050139,Middletown,2023-03-06,3,6,2023
C_CND_017700,Edouard,Male,550000,"Buddy Storbeck's Diesel Service Inc",Ford,Explorer,"Double  Overhead Camshaft",Auto,"Pale White",18001,06457-3834,Hatchback,8055197,Middletown,2023-09-05,9,5,2023
C_CND_003371,Sebastian,Male,1320000,"Buddy Storbeck's Diesel Service Inc",Subaru,Outback,"Double  Overhead Camshaft",Auto,"Pale White",19000,06457-3834,SUV,8060454,Middletown,2022-06-20,6,20,2022
C_CND_022918,Sydney,Female,597500,"Buddy Storbeck's Diesel Service Inc",Dodge,"Ram Pickup","Overhead Camshaft",Manual,"Pale White",21500,06457-3834,Hardtop,8065114,Janesville,2023-12-12,12,12,2023
C_CND_015228,Timothy,Male,900000,"Buddy Storbeck's Diesel Service Inc",Audi,A4,"Double  Overhead Camshaft",Auto,Black,27000,06457-3834,Hardtop,8075694,Middletown,2023-06-25,6,25,2023
C_CND_011787,Raphael,Female,13500,"Buddy Storbeck's Diesel Service Inc",Chevrolet,Prizm,"Overhead Camshaft",Manual,Black,16001,06457-3834,Hardtop,8077490,Middletown,2023-03-09,3,9,2023
C_CND_020473,Lily,Male,931000,"Buddy Storbeck's Diesel Service Inc",Nissan,Pathfinder,"Double  Overhead Camshaft",Auto,"Pale White",21000,06457-3834,Hardtop,8078143,Scottsdale,2023-11-06,11,6,2023
C_CND_005192,Jolin,Male,1100000,"Buddy Storbeck's Diesel Service Inc",Lexus,LS400,"Overhead Camshaft",Manual,"Pale White",54000,06457-3834,Sedan,8083121,Scottsdale,2022-09-03,9,3,2022
C_CND_002393,Samantha,Male,940000,"Buddy Storbeck's Diesel Service Inc",Honda,Accord,"Overhead Camshaft",Manual,Black,43000,06457-3834,Sedan,8083309,Middletown,2022-05-12,5,12,2022
C_CND_001382,Elvis,Male,877500,"Buddy Storbeck's Diesel Service Inc",BMW,528i,"Overhead Camshaft",Manual,Black,21500,06457-3834,SUV,8101183,Middletown,2022-04-04,4,4,2022
C_CND_013928,Tyler,Male,1400000,"Buddy Storbeck's Diesel Service Inc",Toyota,"Land Cruiser","Double  Overhead Camshaft",Auto,Red,33000,06457-3834,SUV,8104104,Middletown,2023-05-22,5,22,2023
C_CND_004423,Aliza,Male,530000,"Buddy Storbeck's Diesel Service Inc",Cadillac,Eldorado,"Double  Overhead Camshaft",Auto,"Pale White",17000,06457-3834,Passenger,8104506,Middletown,2022-08-08,8,8,2022
C_CND_019679,Eulaine,Male,977000,"Buddy Storbeck's Diesel Service Inc",Dodge,"Ram Pickup","Double  Overhead Camshaft",Auto,"Pale White",57001,06457-3834,Hardtop,8111420,Aurora,2023-10-17,10,17,2023
C_CND_020478,Jayden,Male,1065000,"Buddy Storbeck's Diesel Service Inc",Infiniti,I30,"Overhead Camshaft",Manual,"Pale White",22500,06457-3834,Hardtop,8115957,Austin,2023-11-06,11,6,2023
C_CND_008804,Enrique,Male,13500,"Buddy Storbeck's Diesel Service Inc",Chevrolet,Corvette,"Double  Overhead Camshaft",Auto,Red,45000,06457-3834,SUV,8118209,Middletown,2022-11-27,11,27,2022
C_CND_011447,Devin,Male,1234000,"Buddy Storbeck's Diesel Service Inc",Toyota,Celica,"Overhead Camshaft",Manual,"Pale White",14400,06457-3834,SUV,8126911,Middletown,2023-02-21,2,21,2023
C_CND_012341,Arthur,Male,762000,"Buddy Storbeck's Diesel Service Inc",Lexus,LS400,"Double  Overhead Camshaft",Auto,Black,22001,06457-3834,Sedan,8151213,Austin,2023-03-29,3,29,2023
C_CND_000732,Penelope,Male,1725000,"Buddy Storbeck's Diesel Service Inc",Porsche,"Carrera Cabrio","Double  Overhead Camshaft",Auto,"Pale White",20500,06457-3834,Passenger,8151504,Middletown,2022-03-05,3,5,2022
C_CND_001369,Jackson,Male,1593000,"Buddy Storbeck's Diesel Service Inc",Mitsubishi,3000GT,"Double  Overhead Camshaft",Auto,Red,19300,06457-3834,Sedan,8161205,Aurora,2022-04-02,4,2,2022
C_CND_011905,Andrew,Female,380000,"Buddy Storbeck's Diesel Service Inc",Volvo,S70,"Overhead Camshaft",Manual,Black,22000,06457-3834,Hatchback,8162983,Middletown,2023-03-13,3,13,2023
C_CND_023901,Nathan,Female,771000,"Buddy Storbeck's Diesel Service Inc",Ford,Contour,"Double  Overhead Camshaft",Auto,Red,19000,06457-3834,Sedan,8170003,Greenville,2023-12-31,12,31,2023
C_CND_011661,Amira,Male,480000,"Buddy Storbeck's Diesel Service Inc",Saturn,LS,"Overhead Camshaft",Manual,"Pale White",14000,06457-3834,Sedan,8180849,Middletown,2023-03-05,3,5,2023
C_CND_021389,Christine,Male,13500,"Buddy Storbeck's Diesel Service Inc",Mercury,Cougar,"Double  Overhead Camshaft",Auto,Black,33000,06457-3834,Hatchback,8181615,Middletown,2023-11-20,11,20,2023
C_CND_010327,Meyer,Male,13500,"Buddy Storbeck's Diesel Service Inc",Mercury,Mountaineer,"Double  Overhead Camshaft",Auto,"Pale White",21000,06457-3834,Hardtop,8185604,Middletown,2022-12-24,12,24,2022
C_CND_003097,Hayley,Male,2210000,"Buddy Storbeck's Diesel Service Inc",Mercedes-B,CL500,"Overhead Camshaft",Manual,Red,29000,06457-3834,SUV,8186183,Middletown,2022-06-11,6,11,2022
C_CND_002901,Aden,Female,1165000,"Buddy Storbeck's Diesel Service Inc",Nissan,Frontier,"Overhead Camshaft",Manual,Black,53500,06457-3834,Hatchback,8198368,Middletown,2022-06-01,6,1,2022
C_CND_018056,Lucie,Male,786000,"Buddy Storbeck's Diesel Service Inc",Subaru,Outback,"Overhead Camshaft",Manual,Red,49001,06457-3834,SUV,8200058,Middletown,2023-09-10,9,10,2023
C_CND_020580,Naftali,Male,880000,"Buddy Storbeck's Diesel Service Inc",Dodge,Durango,"Overhead Camshaft",Manual,"Pale White",27000,06457-3834,SUV,8205553,Middletown,2023-11-07,11,7,2023
C_CND_000463,Allison,Male,1005000,"Buddy Storbeck's Diesel Service Inc",Mitsubishi,Eclipse,"Double  Overhead Camshaft",Auto,Black,27500,06457-3834,Hardtop,8206647,Middletown,2022-02-14,2,14,2022
C_CND_012125,Aliyah,Female,930000,"Buddy Storbeck's Diesel Service Inc",Acura,RL,"Overhead Camshaft",Manual,Black,18000,06457-3834,SUV,8220068,Middletown,2023-03-19,3,19,2023
C_CND_019221,Lea,Female,13500,"Buddy Storbeck's Diesel Service Inc",Buick,"Park Avenue","Double  Overhead Camshaft",Auto,"Pale White",62000,06457-3834,Hatchback,8239608,Middletown,2023-10-03,10,3,2023
C_CND_013866,Matheo,Female,530000,"Buddy Storbeck's Diesel Service Inc",Volvo,V70,"Double  Overhead Camshaft",Auto,Black,39001,06457-3834,Passenger,8253162,Scottsdale,2023-05-20,5,20,2023
C_CND_005390,Natalie,Male,13500,"Buddy Storbeck's Diesel Service Inc",Volvo,S40,"Overhead Camshaft",Manual,"Pale White",17000,06457-3834,Sedan,8258144,Scottsdale,2022-09-07,9,7,2022
C_CND_000001,Geraldine,Male,13500,"Buddy Storbeck's Diesel Service Inc",Ford,Expedition,"Double  Overhead Camshaft",Auto,Black,26000,06457-3834,SUV,8264678,Middletown,2022-01-02,1,2,2022
C_CND_019051,Erwan,Male,850000,"Buddy Storbeck's Diesel Service Inc",Volkswagen,Jetta,"Overhead Camshaft",Manual,"Pale White",27000,06457-3834,Passenger,8269292,Middletown,2023-09-27,9,27,2023
C_CND_008996,Jaden,Male,1060000,"Buddy Storbeck's Diesel Service Inc",Acura,TL,"Double  Overhead Camshaft",Auto,Black,23000,06457-3834,Hatchback,8273707,Middletown,2022-11-30,11,30,2022
C_CND_023253,Elsa,Male,1124000,"Buddy Storbeck's Diesel Service Inc",Mercedes-B,S-Class,"Double  Overhead Camshaft",Auto,"Pale White",10400,06457-3834,SUV,8278325,Middletown,2023-12-19,12,19,2023
C_CND_003863,Sadie,Male,435000,"Buddy Storbeck's Diesel Service Inc",Acura,TL,"Double  Overhead Camshaft",Auto,Black,28000,06457-3834,Hatchback,8298808,Middletown,2022-07-11,7,11,2022
C_CND_011869,Nathan,Male,570000,"Buddy Storbeck's Diesel Service Inc",BMW,328i,"Double  Overhead Camshaft",Auto,Black,16000,06457-3834,Sedan,8299187,Middletown,2023-03-12,3,12,2023
C_CND_007826,Empty,Male,422000,"Buddy Storbeck's Diesel Service Inc",Dodge,"Ram Pickup","Overhead Camshaft",Manual,"Pale White",16001,06457-3834,Hardtop,8300318,Middletown,2022-11-09,11,9,2022
C_CND_007689,Abril,Male,13500,"Buddy Storbeck's Diesel Service Inc",Buick,"Park Avenue","Double  Overhead Camshaft",Auto,"Pale White",62000,06457-3834,Hatchback,8305350,Middletown,2022-11-08,11,8,2022
C_CND_023470,Michaela,Male,13500,"Buddy Storbeck's Diesel Service Inc",Oldsmobile,Intrigue,"Double  Overhead Camshaft",Auto,"Pale White",45000,06457-3834,SUV,8310050,Pasco,2023-12-24,12,24,2023
C_CND_006287,Shloime,Male,395000,"Buddy Storbeck's Diesel Service Inc",Chrysler,Concorde,"Double  Overhead Camshaft",Auto,Black,12000,06457-3834,Hardtop,8321098,Middletown,2022-09-25,9,25,2022
C_CND_005643,Aria,Male,1389000,"Buddy Storbeck's Diesel Service Inc",Plymouth,Prowler,"Overhead Camshaft",Manual,"Pale White",71900,06457-3834,Hatchback,8321621,Middletown,2022-09-14,9,14,2022
C_CND_003666,Nia,Male,13500,"Buddy Storbeck's Diesel Service Inc",BMW,323i,"Double  Overhead Camshaft",Auto,Red,19000,06457-3834,Hatchback,8327140,Pasco,2022-07-03,7,3,2022
C_CND_011767,Anaelle,Male,712500,"Buddy Storbeck's Diesel Service Inc",Dodge,Viper,"Double  Overhead Camshaft",Auto,"Pale White",25501,06457-3834,SUV,8327165,Scottsdale,2023-03-08,3,8,2023
C_CND_010222,Charles,Male,1620000,"Buddy Storbeck's Diesel Service Inc",Mercury,"Grand Marquis","Double  Overhead Camshaft",Auto,Black,9000,06457-3834,SUV,8328440,Middletown,2022-12-22,12,22,2022
C_CND_019793,Brayden,Male,2525000,"Buddy Storbeck's Diesel Service Inc",Mercury,"Grand Marquis","Overhead Camshaft",Manual,Black,49500,06457-3834,SUV,8332712,Middletown,2023-10-21,10,21,2023
C_CND_015504,Madelyn,Male,1042500,"Buddy Storbeck's Diesel Service Inc",Dodge,"Ram Van","Double  Overhead Camshaft",Auto,"Pale White",12250,06457-3834,Hatchback,8334560,Middletown,2023-07-04,7,4,2023
C_CND_014542,Shirley,Male,635000,"Buddy Storbeck's Diesel Service Inc",Honda,CR-V,"Double  Overhead Camshaft",Auto,Black,31000,06457-3834,SUV,8335817,Middletown,2023-06-06,6,6,2023
C_CND_007141,Dereck,Male,735000,"Buddy Storbeck's Diesel Service Inc",Dodge,"Ram Wagon","Overhead Camshaft",Manual,"Pale White",16000,06457-3834,Passenger,8341306,Scottsdale,2022-10-23,10,23,2022
C_CND_012508,Joyce,Male,1890000,"Buddy Storbeck's Diesel Service Inc",Mercedes-B,CL500,"Overhead Camshaft",Manual,Black,22000,06457-3834,SUV,8346542,Middletown,2023-04-05,4,5,2023
C_CND_015891,Marcus,Male,1300000,"Buddy Storbeck's Diesel Service Inc",Pontiac,"Grand Am","Double  Overhead Camshaft",Auto,"Pale White",26000,06457-3834,SUV,8347255,Middletown,2023-07-17,7,17,2023
C_CND_022712,Yann,Male,800000,"Buddy Storbeck's Diesel Service Inc",Honda,Passport,"Overhead Camshaft",Manual,Black,22000,06457-3834,Hardtop,8350417,Middletown,2023-12-10,12,10,2023
C_CND_001983,Jules,Male,13500,"Buddy Storbeck's Diesel Service Inc",Mitsubishi,Diamante,"Overhead Camshaft",Manual,Black,22000,06457-3834,Hatchback,8358972,Middletown,2022-04-25,4,25,2022
C_CND_014723,Kabir,Male,1575000,"Buddy Storbeck's Diesel Service Inc",Mitsubishi,Diamante,"Overhead Camshaft",Manual,Black,22500,06457-3834,Hatchback,8360889,Middletown,2023-06-12,6,12,2023
C_CND_007916,Oscar,Male,1550000,"Buddy Storbeck's Diesel Service Inc",Acura,RL,"Overhead Camshaft",Manual,Red,34001,06457-3834,SUV,8362405,Middletown,2022-11-12,11,12,2022
C_CND_005078,Sean,Female,13500,"Buddy Storbeck's Diesel Service Inc",Mitsubishi,"Montero Sport","Overhead Camshaft",Manual,Red,29000,06457-3834,Hardtop,8362936,Middletown,2022-08-31,8,31,2022
